,Predicted Close
3629,1081.3123803040287
3630,1081.3123803040287
3631,1081.3123803040287
3632,1081.3123803040287
3633,1081.3123803040287
3634,1081.3123803040287
3635,1081.3123803040287
3636,1081.3123803040287
3637,1081.3123803040287
3638,1081.3123803040287
3639,1081.3123803040287
3640,1081.3123803040287
3641,1081.3123803040287
3642,1081.3123803040287
3643,1081.3123803040287
3644,1081.3123803040287
3645,1081.3123803040287
3646,1081.3123803040287
3647,1081.3123803040287
3648,1081.3123803040287
3649,1081.3123803040287
3650,1081.3123803040287
3651,1081.3123803040287
3652,1081.3123803040287
3653,1081.3123803040287
3654,1081.3123803040287
3655,1081.3123803040287
3656,1081.3123803040287
3657,1081.3123803040287
3658,1081.3123803040287
3659,1081.3123803040287
3660,1081.3123803040287
3661,1081.3123803040287
3662,1081.3123803040287
3663,1081.3123803040287
3664,1081.3123803040287
3665,1081.3123803040287
3666,1081.3123803040287
3667,1081.3123803040287
3668,1081.3123803040287
3669,1081.3123803040287
3670,1081.3123803040287
3671,1081.3123803040287
3672,1081.3123803040287
3673,1081.3123803040287
3674,1081.3123803040287
3675,1081.3123803040287
3676,1081.3123803040287
3677,1081.3123803040287
3678,1081.3123803040287
3679,1081.3123803040287
3680,1081.3123803040287
3681,1081.3123803040287
3682,1081.3123803040287
3683,1081.3123803040287
3684,1081.3123803040287
3685,1081.3123803040287
3686,1081.3123803040287
3687,1081.3123803040287
3688,1081.3123803040287
3689,1081.3123803040287
3690,1081.3123803040287
3691,1081.3123803040287
3692,1081.3123803040287
3693,1081.3123803040287
3694,1081.3123803040287
3695,1081.3123803040287
3696,1081.3123803040287
3697,1081.3123803040287
3698,1081.3123803040287
3699,1081.3123803040287
3700,1081.3123803040287
3701,1081.3123803040287
3702,1081.3123803040287
3703,1081.3123803040287
3704,1081.3123803040287
3705,1081.3123803040287
3706,1081.3123803040287
3707,1081.3123803040287
3708,1081.3123803040287
3709,1081.3123803040287
3710,1081.3123803040287
3711,1081.3123803040287
3712,1081.3123803040287
3713,1081.3123803040287
3714,1081.3123803040287
3715,1081.3123803040287
3716,1081.3123803040287
3717,1081.3123803040287
3718,1081.3123803040287
3719,1081.3123803040287
3720,1081.3123803040287
3721,1081.3123803040287
3722,1081.3123803040287
3723,1081.3123803040287
3724,1081.3123803040287
3725,1081.3123803040287
3726,1081.3123803040287
3727,1081.3123803040287
3728,1081.3123803040287
3729,1081.3123803040287
3730,1081.3123803040287
3731,1081.3123803040287
3732,1081.3123803040287
3733,1081.3123803040287
3734,1081.3123803040287
3735,1081.3123803040287
3736,1081.3123803040287
3737,1081.3123803040287
3738,1081.3123803040287
3739,1081.3123803040287
3740,1081.3123803040287
3741,1081.3123803040287
3742,1081.3123803040287
3743,1081.3123803040287
3744,1081.3123803040287
3745,1081.3123803040287
3746,1081.3123803040287
3747,1081.3123803040287
3748,1081.3123803040287
3749,1081.3123803040287
3750,1081.3123803040287
3751,1081.3123803040287
3752,1081.3123803040287
3753,1081.3123803040287
3754,1081.3123803040287
3755,1081.3123803040287
3756,1081.3123803040287
3757,1081.3123803040287
3758,1081.3123803040287
3759,1081.3123803040287
3760,1081.3123803040287
3761,1081.3123803040287
3762,1081.3123803040287
3763,1081.3123803040287
3764,1081.3123803040287
3765,1081.3123803040287
3766,1081.3123803040287
3767,1081.3123803040287
3768,1081.3123803040287
3769,1081.3123803040287
3770,1081.3123803040287
3771,1081.3123803040287
3772,1081.3123803040287
3773,1081.3123803040287
3774,1081.3123803040287
3775,1081.3123803040287
3776,1081.3123803040287
3777,1081.3123803040287
3778,1081.3123803040287
3779,1081.3123803040287
3780,1081.3123803040287
3781,1081.3123803040287
3782,1081.3123803040287
3783,1081.3123803040287
3784,1081.3123803040287
3785,1081.3123803040287
3786,1081.3123803040287
3787,1081.3123803040287
3788,1081.3123803040287
3789,1081.3123803040287
3790,1081.3123803040287
3791,1081.3123803040287
3792,1081.3123803040287
3793,1081.3123803040287
3794,1081.3123803040287
3795,1081.3123803040287
3796,1081.3123803040287
3797,1081.3123803040287
3798,1081.3123803040287
3799,1081.3123803040287
3800,1081.3123803040287
3801,1081.3123803040287
3802,1081.3123803040287
3803,1081.3123803040287
3804,1081.3123803040287
3805,1081.3123803040287
3806,1081.3123803040287
3807,1081.3123803040287
3808,1081.3123803040287
3809,1081.3123803040287
3810,1081.3123803040287
3811,1081.3123803040287
3812,1081.3123803040287
3813,1081.3123803040287
3814,1081.3123803040287
3815,1081.3123803040287
3816,1081.3123803040287
3817,1081.3123803040287
3818,1081.3123803040287
3819,1081.3123803040287
3820,1081.3123803040287
3821,1081.3123803040287
3822,1081.3123803040287
3823,1081.3123803040287
3824,1081.3123803040287
3825,1081.3123803040287
3826,1081.3123803040287
3827,1081.3123803040287
3828,1081.3123803040287
3829,1081.3123803040287
3830,1081.3123803040287
3831,1081.3123803040287
3832,1081.3123803040287
3833,1081.3123803040287
3834,1081.3123803040287
3835,1081.3123803040287
3836,1081.3123803040287
3837,1081.3123803040287
3838,1081.3123803040287
3839,1081.3123803040287
3840,1081.3123803040287
3841,1081.3123803040287
3842,1081.3123803040287
3843,1081.3123803040287
3844,1081.3123803040287
3845,1081.3123803040287
3846,1081.3123803040287
3847,1081.3123803040287
3848,1081.3123803040287
3849,1081.3123803040287
3850,1081.3123803040287
3851,1081.3123803040287
3852,1081.3123803040287
3853,1081.3123803040287
3854,1081.3123803040287
3855,1081.3123803040287
3856,1081.3123803040287
3857,1081.3123803040287
3858,1081.3123803040287
3859,1081.3123803040287
3860,1081.3123803040287
3861,1081.3123803040287
3862,1081.3123803040287
3863,1081.3123803040287
3864,1081.3123803040287
3865,1081.3123803040287
3866,1081.3123803040287
3867,1081.3123803040287
3868,1081.3123803040287
3869,1081.3123803040287
3870,1081.3123803040287
3871,1081.3123803040287
3872,1081.3123803040287
3873,1081.3123803040287
3874,1081.3123803040287
3875,1081.3123803040287
3876,1081.3123803040287
3877,1081.3123803040287
3878,1081.3123803040287
3879,1081.3123803040287
3880,1081.3123803040287
3881,1081.3123803040287
3882,1081.3123803040287
3883,1081.3123803040287
3884,1081.3123803040287
3885,1081.3123803040287
3886,1081.3123803040287
3887,1081.3123803040287
3888,1081.3123803040287
3889,1081.3123803040287
3890,1081.3123803040287
3891,1081.3123803040287
3892,1081.3123803040287
3893,1081.3123803040287
3894,1081.3123803040287
3895,1081.3123803040287
3896,1081.3123803040287
3897,1081.3123803040287
3898,1081.3123803040287
3899,1081.3123803040287
3900,1081.3123803040287
3901,1081.3123803040287
3902,1081.3123803040287
3903,1081.3123803040287
3904,1081.3123803040287
3905,1081.3123803040287
3906,1081.3123803040287
3907,1081.3123803040287
3908,1081.3123803040287
3909,1081.3123803040287
3910,1081.3123803040287
3911,1081.3123803040287
3912,1081.3123803040287
3913,1081.3123803040287
3914,1081.3123803040287
3915,1081.3123803040287
3916,1081.3123803040287
3917,1081.3123803040287
3918,1081.3123803040287
3919,1081.3123803040287
3920,1081.3123803040287
3921,1081.3123803040287
3922,1081.3123803040287
3923,1081.3123803040287
3924,1081.3123803040287
3925,1081.3123803040287
3926,1081.3123803040287
3927,1081.3123803040287
3928,1081.3123803040287
3929,1081.3123803040287
3930,1081.3123803040287
3931,1081.3123803040287
3932,1081.3123803040287
3933,1081.3123803040287
3934,1081.3123803040287
3935,1081.3123803040287
3936,1081.3123803040287
3937,1081.3123803040287
3938,1081.3123803040287
3939,1081.3123803040287
3940,1081.3123803040287
3941,1081.3123803040287
3942,1081.3123803040287
3943,1081.3123803040287
3944,1081.3123803040287
3945,1081.3123803040287
3946,1081.3123803040287
3947,1081.3123803040287
3948,1081.3123803040287
3949,1081.3123803040287
3950,1081.3123803040287
3951,1081.3123803040287
3952,1081.3123803040287
3953,1081.3123803040287
3954,1081.3123803040287
3955,1081.3123803040287
3956,1081.3123803040287
3957,1081.3123803040287
3958,1081.3123803040287
3959,1081.3123803040287
3960,1081.3123803040287
3961,1081.3123803040287
3962,1081.3123803040287
3963,1081.3123803040287
3964,1081.3123803040287
3965,1081.3123803040287
3966,1081.3123803040287
3967,1081.3123803040287
3968,1081.3123803040287
3969,1081.3123803040287
3970,1081.3123803040287
3971,1081.3123803040287
3972,1081.3123803040287
3973,1081.3123803040287
3974,1081.3123803040287
3975,1081.3123803040287
3976,1081.3123803040287
3977,1081.3123803040287
3978,1081.3123803040287
3979,1081.3123803040287
3980,1081.3123803040287
3981,1081.3123803040287
3982,1081.3123803040287
3983,1081.3123803040287
3984,1081.3123803040287
3985,1081.3123803040287
3986,1081.3123803040287
3987,1081.3123803040287
3988,1081.3123803040287
3989,1081.3123803040287
3990,1081.3123803040287
3991,1081.3123803040287
3992,1081.3123803040287
3993,1081.3123803040287
3994,1081.3123803040287
3995,1081.3123803040287
3996,1081.3123803040287
3997,1081.3123803040287
3998,1081.3123803040287
3999,1081.3123803040287
4000,1081.3123803040287
4001,1081.3123803040287
4002,1081.3123803040287
4003,1081.3123803040287
4004,1081.3123803040287
4005,1081.3123803040287
4006,1081.3123803040287
4007,1081.3123803040287
4008,1081.3123803040287
4009,1081.3123803040287
4010,1081.3123803040287
4011,1081.3123803040287
4012,1081.3123803040287
4013,1081.3123803040287
4014,1081.3123803040287
4015,1081.3123803040287
4016,1081.3123803040287
4017,1081.3123803040287
4018,1081.3123803040287
4019,1081.3123803040287
4020,1081.3123803040287
4021,1081.3123803040287
4022,1081.3123803040287
4023,1081.3123803040287
4024,1081.3123803040287
4025,1081.3123803040287
4026,1081.3123803040287
4027,1081.3123803040287
4028,1081.3123803040287
4029,1081.3123803040287
4030,1081.3123803040287
4031,1081.3123803040287
4032,1081.3123803040287
4033,1081.3123803040287
4034,1081.3123803040287
4035,1081.3123803040287
4036,1081.3123803040287
4037,1081.3123803040287
4038,1081.3123803040287
4039,1081.3123803040287
4040,1081.3123803040287
4041,1081.3123803040287
4042,1081.3123803040287
4043,1081.3123803040287
4044,1081.3123803040287
4045,1081.3123803040287
4046,1081.3123803040287
4047,1081.3123803040287
4048,1081.3123803040287
4049,1081.3123803040287
4050,1081.3123803040287
4051,1081.3123803040287
4052,1081.3123803040287
4053,1081.3123803040287
4054,1081.3123803040287
4055,1081.3123803040287
4056,1081.3123803040287
4057,1081.3123803040287
4058,1081.3123803040287
4059,1081.3123803040287
4060,1081.3123803040287
4061,1081.3123803040287
4062,1081.3123803040287
4063,1081.3123803040287
4064,1081.3123803040287
4065,1081.3123803040287
4066,1081.3123803040287
4067,1081.3123803040287
4068,1081.3123803040287
4069,1081.3123803040287
4070,1081.3123803040287
4071,1081.3123803040287
4072,1081.3123803040287
4073,1081.3123803040287
4074,1081.3123803040287
4075,1081.3123803040287
4076,1081.3123803040287
4077,1081.3123803040287
4078,1081.3123803040287
4079,1081.3123803040287
4080,1081.3123803040287
4081,1081.3123803040287
4082,1081.3123803040287
4083,1081.3123803040287
4084,1081.3123803040287
4085,1081.3123803040287
4086,1081.3123803040287
4087,1081.3123803040287
4088,1081.3123803040287
4089,1081.3123803040287
4090,1081.3123803040287
4091,1081.3123803040287
4092,1081.3123803040287
4093,1081.3123803040287
4094,1081.3123803040287
4095,1081.3123803040287
4096,1081.3123803040287
4097,1081.3123803040287
4098,1081.3123803040287
4099,1081.3123803040287
4100,1081.3123803040287
4101,1081.3123803040287
4102,1081.3123803040287
4103,1081.3123803040287
4104,1081.3123803040287
4105,1081.3123803040287
4106,1081.3123803040287
4107,1081.3123803040287
4108,1081.3123803040287
4109,1081.3123803040287
4110,1081.3123803040287
4111,1081.3123803040287
4112,1081.3123803040287
4113,1081.3123803040287
4114,1081.3123803040287
4115,1081.3123803040287
4116,1081.3123803040287
4117,1081.3123803040287
4118,1081.3123803040287
4119,1081.3123803040287
4120,1081.3123803040287
4121,1081.3123803040287
4122,1081.3123803040287
4123,1081.3123803040287
4124,1081.3123803040287
4125,1081.3123803040287
4126,1081.3123803040287
4127,1081.3123803040287
4128,1081.3123803040287
4129,1081.3123803040287
4130,1081.3123803040287
4131,1081.3123803040287
4132,1081.3123803040287
4133,1081.3123803040287
4134,1081.3123803040287
4135,1081.3123803040287
4136,1081.3123803040287
4137,1081.3123803040287
4138,1081.3123803040287
4139,1081.3123803040287
4140,1081.3123803040287
4141,1081.3123803040287
4142,1081.3123803040287
4143,1081.3123803040287
4144,1081.3123803040287
4145,1081.3123803040287
4146,1081.3123803040287
4147,1081.3123803040287
4148,1081.3123803040287
4149,1081.3123803040287
4150,1081.3123803040287
4151,1081.3123803040287
4152,1081.3123803040287
4153,1081.3123803040287
4154,1081.3123803040287
4155,1081.3123803040287
4156,1081.3123803040287
4157,1081.3123803040287
4158,1081.3123803040287
4159,1081.3123803040287
4160,1081.3123803040287
4161,1081.3123803040287
4162,1081.3123803040287
4163,1081.3123803040287
4164,1081.3123803040287
4165,1081.3123803040287
4166,1081.3123803040287
4167,1081.3123803040287
4168,1081.3123803040287
4169,1081.3123803040287
4170,1081.3123803040287
4171,1081.3123803040287
4172,1081.3123803040287
4173,1081.3123803040287
4174,1081.3123803040287
4175,1081.3123803040287
4176,1081.3123803040287
4177,1081.3123803040287
4178,1081.3123803040287
4179,1081.3123803040287
4180,1081.3123803040287
4181,1081.3123803040287
4182,1081.3123803040287
4183,1081.3123803040287
4184,1081.3123803040287
4185,1081.3123803040287
4186,1081.3123803040287
4187,1081.3123803040287
4188,1081.3123803040287
4189,1081.3123803040287
4190,1081.3123803040287
4191,1081.3123803040287
4192,1081.3123803040287
4193,1081.3123803040287
4194,1081.3123803040287
4195,1081.3123803040287
4196,1081.3123803040287
4197,1081.3123803040287
4198,1081.3123803040287
4199,1081.3123803040287
4200,1081.3123803040287
4201,1081.3123803040287
4202,1081.3123803040287
4203,1081.3123803040287
4204,1081.3123803040287
4205,1081.3123803040287
4206,1081.3123803040287
4207,1081.3123803040287
4208,1081.3123803040287
4209,1081.3123803040287
4210,1081.3123803040287
4211,1081.3123803040287
4212,1081.3123803040287
4213,1081.3123803040287
4214,1081.3123803040287
4215,1081.3123803040287
4216,1081.3123803040287
4217,1081.3123803040287
4218,1081.3123803040287
4219,1081.3123803040287
4220,1081.3123803040287
4221,1081.3123803040287
4222,1081.3123803040287
4223,1081.3123803040287
4224,1081.3123803040287
4225,1081.3123803040287
4226,1081.3123803040287
4227,1081.3123803040287
4228,1081.3123803040287
4229,1081.3123803040287
4230,1081.3123803040287
4231,1081.3123803040287
4232,1081.3123803040287
4233,1081.3123803040287
4234,1081.3123803040287
4235,1081.3123803040287
4236,1081.3123803040287
4237,1081.3123803040287
4238,1081.3123803040287
4239,1081.3123803040287
4240,1081.3123803040287
4241,1081.3123803040287
4242,1081.3123803040287
4243,1081.3123803040287
4244,1081.3123803040287
4245,1081.3123803040287
4246,1081.3123803040287
4247,1081.3123803040287
4248,1081.3123803040287
4249,1081.3123803040287
4250,1081.3123803040287
4251,1081.3123803040287
4252,1081.3123803040287
4253,1081.3123803040287
4254,1081.3123803040287
4255,1081.3123803040287
4256,1081.3123803040287
4257,1081.3123803040287
4258,1081.3123803040287
4259,1081.3123803040287
4260,1081.3123803040287
4261,1081.3123803040287
4262,1081.3123803040287
4263,1081.3123803040287
4264,1081.3123803040287
4265,1081.3123803040287
4266,1081.3123803040287
4267,1081.3123803040287
4268,1081.3123803040287
4269,1081.3123803040287
4270,1081.3123803040287
4271,1081.3123803040287
4272,1081.3123803040287
4273,1081.3123803040287
4274,1081.3123803040287
4275,1081.3123803040287
4276,1081.3123803040287
4277,1081.3123803040287
4278,1081.3123803040287
4279,1081.3123803040287
4280,1081.3123803040287
4281,1081.3123803040287
4282,1081.3123803040287
4283,1081.3123803040287
4284,1081.3123803040287
4285,1081.3123803040287
4286,1081.3123803040287
4287,1081.3123803040287
4288,1081.3123803040287
4289,1081.3123803040287
4290,1081.3123803040287
4291,1081.3123803040287
4292,1081.3123803040287
4293,1081.3123803040287
4294,1081.3123803040287
4295,1081.3123803040287
4296,1081.3123803040287
4297,1081.3123803040287
4298,1081.3123803040287
4299,1081.3123803040287
4300,1081.3123803040287
4301,1081.3123803040287
4302,1081.3123803040287
4303,1081.3123803040287
4304,1081.3123803040287
4305,1081.3123803040287
4306,1081.3123803040287
4307,1081.3123803040287
4308,1081.3123803040287
4309,1081.3123803040287
4310,1081.3123803040287
4311,1081.3123803040287
4312,1081.3123803040287
4313,1081.3123803040287
4314,1081.3123803040287
4315,1081.3123803040287
4316,1081.3123803040287
4317,1081.3123803040287
4318,1081.3123803040287
4319,1081.3123803040287
4320,1081.3123803040287
4321,1081.3123803040287
4322,1081.3123803040287
4323,1081.3123803040287
4324,1081.3123803040287
4325,1081.3123803040287
4326,1081.3123803040287
4327,1081.3123803040287
4328,1081.3123803040287
4329,1081.3123803040287
4330,1081.3123803040287
4331,1081.3123803040287
4332,1081.3123803040287
4333,1081.3123803040287
4334,1081.3123803040287
4335,1081.3123803040287
4336,1081.3123803040287
4337,1081.3123803040287
4338,1081.3123803040287
4339,1081.3123803040287
4340,1081.3123803040287
4341,1081.3123803040287
4342,1081.3123803040287
4343,1081.3123803040287
4344,1081.3123803040287
4345,1081.3123803040287
4346,1081.3123803040287
4347,1081.3123803040287
4348,1081.3123803040287
4349,1081.3123803040287
4350,1081.3123803040287
4351,1081.3123803040287
4352,1081.3123803040287
4353,1081.3123803040287
4354,1081.3123803040287
4355,1081.3123803040287
4356,1081.3123803040287
4357,1081.3123803040287
4358,1081.3123803040287
4359,1081.3123803040287
4360,1081.3123803040287
4361,1081.3123803040287
4362,1081.3123803040287
4363,1081.3123803040287
4364,1081.3123803040287
4365,1081.3123803040287
4366,1081.3123803040287
4367,1081.3123803040287
4368,1081.3123803040287
4369,1081.3123803040287
4370,1081.3123803040287
4371,1081.3123803040287
4372,1081.3123803040287
4373,1081.3123803040287
4374,1081.3123803040287
4375,1081.3123803040287
4376,1081.3123803040287
4377,1081.3123803040287
4378,1081.3123803040287
4379,1081.3123803040287
4380,1081.3123803040287
4381,1081.3123803040287
4382,1081.3123803040287
4383,1081.3123803040287
4384,1081.3123803040287
4385,1081.3123803040287
4386,1081.3123803040287
4387,1081.3123803040287
4388,1081.3123803040287
4389,1081.3123803040287
4390,1081.3123803040287
4391,1081.3123803040287
4392,1081.3123803040287
4393,1081.3123803040287
4394,1081.3123803040287
4395,1081.3123803040287
4396,1081.3123803040287
4397,1081.3123803040287
4398,1081.3123803040287
4399,1081.3123803040287
4400,1081.3123803040287
4401,1081.3123803040287
4402,1081.3123803040287
4403,1081.3123803040287
4404,1081.3123803040287
4405,1081.3123803040287
4406,1081.3123803040287
4407,1081.3123803040287
4408,1081.3123803040287
4409,1081.3123803040287
4410,1081.3123803040287
4411,1081.3123803040287
4412,1081.3123803040287
4413,1081.3123803040287
4414,1081.3123803040287
4415,1081.3123803040287
4416,1081.3123803040287
4417,1081.3123803040287
4418,1081.3123803040287
4419,1081.3123803040287
4420,1081.3123803040287
4421,1081.3123803040287
4422,1081.3123803040287
4423,1081.3123803040287
4424,1081.3123803040287
4425,1081.3123803040287
4426,1081.3123803040287
4427,1081.3123803040287
4428,1081.3123803040287
4429,1081.3123803040287
4430,1081.3123803040287
4431,1081.3123803040287
4432,1081.3123803040287
4433,1081.3123803040287
4434,1081.3123803040287
4435,1081.3123803040287
4436,1081.3123803040287
4437,1081.3123803040287
4438,1081.3123803040287
4439,1081.3123803040287
4440,1081.3123803040287
4441,1081.3123803040287
4442,1081.3123803040287
4443,1081.3123803040287
4444,1081.3123803040287
4445,1081.3123803040287
4446,1081.3123803040287
4447,1081.3123803040287
4448,1081.3123803040287
4449,1081.3123803040287
4450,1081.3123803040287
4451,1081.3123803040287
4452,1081.3123803040287
4453,1081.3123803040287
4454,1081.3123803040287
4455,1081.3123803040287
4456,1081.3123803040287
4457,1081.3123803040287
4458,1081.3123803040287
4459,1081.3123803040287
4460,1081.3123803040287
4461,1081.3123803040287
4462,1081.3123803040287
4463,1081.3123803040287
4464,1081.3123803040287
4465,1081.3123803040287
4466,1081.3123803040287
4467,1081.3123803040287
4468,1081.3123803040287
4469,1081.3123803040287
4470,1081.3123803040287
4471,1081.3123803040287
4472,1081.3123803040287
4473,1081.3123803040287
4474,1081.3123803040287
4475,1081.3123803040287
4476,1081.3123803040287
4477,1081.3123803040287
4478,1081.3123803040287
4479,1081.3123803040287
4480,1081.3123803040287
4481,1081.3123803040287
4482,1081.3123803040287
4483,1081.3123803040287
4484,1081.3123803040287
4485,1081.3123803040287
4486,1081.3123803040287
4487,1081.3123803040287
4488,1081.3123803040287
4489,1081.3123803040287
4490,1081.3123803040287
4491,1081.3123803040287
4492,1081.3123803040287
4493,1081.3123803040287
4494,1081.3123803040287
4495,1081.3123803040287
4496,1081.3123803040287
4497,1081.3123803040287
4498,1081.3123803040287
4499,1081.3123803040287
4500,1081.3123803040287
4501,1081.3123803040287
4502,1081.3123803040287
4503,1081.3123803040287
4504,1081.3123803040287
4505,1081.3123803040287
4506,1081.3123803040287
4507,1081.3123803040287
4508,1081.3123803040287
4509,1081.3123803040287
4510,1081.3123803040287
4511,1081.3123803040287
4512,1081.3123803040287
4513,1081.3123803040287
4514,1081.3123803040287
4515,1081.3123803040287
4516,1081.3123803040287
4517,1081.3123803040287
4518,1081.3123803040287
4519,1081.3123803040287
4520,1081.3123803040287
4521,1081.3123803040287
4522,1081.3123803040287
4523,1081.3123803040287
4524,1081.3123803040287
4525,1081.3123803040287
4526,1081.3123803040287
4527,1081.3123803040287
4528,1081.3123803040287
4529,1081.3123803040287
4530,1081.3123803040287
4531,1081.3123803040287
4532,1081.3123803040287
4533,1081.3123803040287
4534,1081.3123803040287
4535,1081.3123803040287
4536,1081.3123803040287
4537,1081.3123803040287
4538,1081.3123803040287
4539,1081.3123803040287
4540,1081.3123803040287
4541,1081.3123803040287
4542,1081.3123803040287
4543,1081.3123803040287
4544,1081.3123803040287
4545,1081.3123803040287
4546,1081.3123803040287
4547,1081.3123803040287
4548,1081.3123803040287
4549,1081.3123803040287
4550,1081.3123803040287
4551,1081.3123803040287
4552,1081.3123803040287
4553,1081.3123803040287
4554,1081.3123803040287
4555,1081.3123803040287
4556,1081.3123803040287
4557,1081.3123803040287
4558,1081.3123803040287
4559,1081.3123803040287
4560,1081.3123803040287
4561,1081.3123803040287
4562,1081.3123803040287
4563,1081.3123803040287
4564,1081.3123803040287
4565,1081.3123803040287
4566,1081.3123803040287
4567,1081.3123803040287
4568,1081.3123803040287
4569,1081.3123803040287
4570,1081.3123803040287
4571,1081.3123803040287
4572,1081.3123803040287
4573,1081.3123803040287
4574,1081.3123803040287
4575,1081.3123803040287
4576,1081.3123803040287
4577,1081.3123803040287
4578,1081.3123803040287
4579,1081.3123803040287
4580,1081.3123803040287
4581,1081.3123803040287
4582,1081.3123803040287
4583,1081.3123803040287
4584,1081.3123803040287
4585,1081.3123803040287
4586,1081.3123803040287
4587,1081.3123803040287
4588,1081.3123803040287
4589,1081.3123803040287
4590,1081.3123803040287
4591,1081.3123803040287
4592,1081.3123803040287
4593,1081.3123803040287
4594,1081.3123803040287
4595,1081.3123803040287
4596,1081.3123803040287
4597,1081.3123803040287
4598,1081.3123803040287
4599,1081.3123803040287
4600,1081.3123803040287
4601,1081.3123803040287
4602,1081.3123803040287
4603,1081.3123803040287
4604,1081.3123803040287
4605,1081.3123803040287
4606,1081.3123803040287
4607,1081.3123803040287
4608,1081.3123803040287
4609,1081.3123803040287
4610,1081.3123803040287
4611,1081.3123803040287
4612,1081.3123803040287
4613,1081.3123803040287
4614,1081.3123803040287
4615,1081.3123803040287
4616,1081.3123803040287
4617,1081.3123803040287
4618,1081.3123803040287
4619,1081.3123803040287
4620,1081.3123803040287
4621,1081.3123803040287
4622,1081.3123803040287
4623,1081.3123803040287
4624,1081.3123803040287
4625,1081.3123803040287
4626,1081.3123803040287
4627,1081.3123803040287
4628,1081.3123803040287
4629,1081.3123803040287
4630,1081.3123803040287
4631,1081.3123803040287
4632,1081.3123803040287
4633,1081.3123803040287
4634,1081.3123803040287
4635,1081.3123803040287
4636,1081.3123803040287
4637,1081.3123803040287
4638,1081.3123803040287
4639,1081.3123803040287
4640,1081.3123803040287
4641,1081.3123803040287
4642,1081.3123803040287
4643,1081.3123803040287
4644,1081.3123803040287
4645,1081.3123803040287
4646,1081.3123803040287
4647,1081.3123803040287
4648,1081.3123803040287
4649,1081.3123803040287
4650,1081.3123803040287
4651,1081.3123803040287
4652,1081.3123803040287
4653,1081.3123803040287
4654,1081.3123803040287
4655,1081.3123803040287
4656,1081.3123803040287
4657,1081.3123803040287
4658,1081.3123803040287
4659,1081.3123803040287
4660,1081.3123803040287
4661,1081.3123803040287
4662,1081.3123803040287
4663,1081.3123803040287
4664,1081.3123803040287
4665,1081.3123803040287
4666,1081.3123803040287
4667,1081.3123803040287
4668,1081.3123803040287
4669,1081.3123803040287
4670,1081.3123803040287
4671,1081.3123803040287
4672,1081.3123803040287
4673,1081.3123803040287
4674,1081.3123803040287
4675,1081.3123803040287
4676,1081.3123803040287
4677,1081.3123803040287
4678,1081.3123803040287
4679,1081.3123803040287
4680,1081.3123803040287
4681,1081.3123803040287
4682,1081.3123803040287
4683,1081.3123803040287
4684,1081.3123803040287
4685,1081.3123803040287
4686,1081.3123803040287
4687,1081.3123803040287
4688,1081.3123803040287
4689,1081.3123803040287
4690,1081.3123803040287
4691,1081.3123803040287
4692,1081.3123803040287
4693,1081.3123803040287
4694,1081.3123803040287
4695,1081.3123803040287
4696,1081.3123803040287
4697,1081.3123803040287
4698,1081.3123803040287
4699,1081.3123803040287
4700,1081.3123803040287
4701,1081.3123803040287
4702,1081.3123803040287
4703,1081.3123803040287
4704,1081.3123803040287
4705,1081.3123803040287
4706,1081.3123803040287
4707,1081.3123803040287
4708,1081.3123803040287
4709,1081.3123803040287
4710,1081.3123803040287
4711,1081.3123803040287
4712,1081.3123803040287
4713,1081.3123803040287
4714,1081.3123803040287
4715,1081.3123803040287
4716,1081.3123803040287
4717,1081.3123803040287
4718,1081.3123803040287
4719,1081.3123803040287
4720,1081.3123803040287
4721,1081.3123803040287
4722,1081.3123803040287
4723,1081.3123803040287
4724,1081.3123803040287
4725,1081.3123803040287
4726,1081.3123803040287
4727,1081.3123803040287
4728,1081.3123803040287
4729,1081.3123803040287
4730,1081.3123803040287
4731,1081.3123803040287
4732,1081.3123803040287
4733,1081.3123803040287
4734,1081.3123803040287
4735,1081.3123803040287
4736,1081.3123803040287
4737,1081.3123803040287
4738,1081.3123803040287
4739,1081.3123803040287
4740,1081.3123803040287
4741,1081.3123803040287
4742,1081.3123803040287
4743,1081.3123803040287
4744,1081.3123803040287
4745,1081.3123803040287
4746,1081.3123803040287
4747,1081.3123803040287
4748,1081.3123803040287
4749,1081.3123803040287
4750,1081.3123803040287
4751,1081.3123803040287
4752,1081.3123803040287
4753,1081.3123803040287
4754,1081.3123803040287
4755,1081.3123803040287
4756,1081.3123803040287
4757,1081.3123803040287
4758,1081.3123803040287
4759,1081.3123803040287
4760,1081.3123803040287
4761,1081.3123803040287
4762,1081.3123803040287
4763,1081.3123803040287
4764,1081.3123803040287
4765,1081.3123803040287
4766,1081.3123803040287
4767,1081.3123803040287
4768,1081.3123803040287
4769,1081.3123803040287
4770,1081.3123803040287
4771,1081.3123803040287
4772,1081.3123803040287
4773,1081.3123803040287
4774,1081.3123803040287
4775,1081.3123803040287
4776,1081.3123803040287
4777,1081.3123803040287
4778,1081.3123803040287
4779,1081.3123803040287
4780,1081.3123803040287
4781,1081.3123803040287
4782,1081.3123803040287
4783,1081.3123803040287
4784,1081.3123803040287
4785,1081.3123803040287
4786,1081.3123803040287
4787,1081.3123803040287
4788,1081.3123803040287
4789,1081.3123803040287
4790,1081.3123803040287
4791,1081.3123803040287
4792,1081.3123803040287
4793,1081.3123803040287
4794,1081.3123803040287
